0.23571,1.5236,0.11843,-0.23219,8.5803,-0.91383,8.3455
0.2381,1.5238,0.094913,-0.22154,8.5781,-0.92827,8.3588
0.24048,1.524,0.029194,-0.12888,8.5779,-0.94902,8.4492
0.24286,1.5241,0.045078,-0.093807,8.578,-0.96582,8.4841
0.24524,1.5242,0.056812,-0.13697,8.5782,-0.97643,8.441
0.24762,1.5243,0.054041,-0.12981,8.5874,-0.98307,8.4484
0.25,1.5245,0.07733,-0.18306,8.5817,-0.98703,8.4043
0.25238,1.5247,0.091927,-0.25798,8.5762,-0.99218,8.3237
0.25476,1.5249,0.066447,-0.19535,8.5762,-1.0009,8.3808
0.25714,1.525,0.05073,-0.16579,8.5782,-1.0233,8.4104
0.25952,1.5251,0.043475,-0.17165,8.5874,-1.0597,8.4066
0.2619,1.5252,0.041982,-0.16294,8.5896,-1.0916,8.4244
0.26429,1.5253,0.031949,-0.13949,8.5865,-1.1138,8.4501
0.26667,1.5254,0.057793,-0.1584,8.5852,-1.109,8.4281
0.26905,1.5256,0.072778,-0.22427,8.5839,-1.0703,8.3609
0.27143,1.5256,0.0094726,-0.12409,8.586,-1.0242,8.4598
0.27381,1.5256,0.0085856,-0.054304,8.583,-0.99231,8.5317
0.27619,1.5256,0.0038914,-0.083173,8.5841,-0.96412,8.4998
0.27857,1.5257,0.022262,-0.074482,8.5844,-0.94298,8.5096
0.28095,1.5257,0.035943,-0.11131,8.5843,-0.93532,8.4731
0.28333,1.5259,0.096441,-0.22734,8.5846,-0.9321,8.3569
0.28571,1.5262,0.13202,-0.31681,8.587,-0.93814,8.2678
0.2881,1.5265,0.14945,-0.3853,8.5898,-0.96479,8.2017
0.29048,1.5268,0.097613,-0.35377,8.5878,-1.0093,8.2361
0.29286,1.527,0.044209,-0.18736,8.5815,-1.0564,8.4004
0.29524,1.5272,0.10522,-0.28427,8.5782,-1.0988,8.2973
0.29762,1.5274,0.096455,-0.33067,8.5774,-1.135,8.2475
0.3,1.5276,0.051454,-0.24205,8.5765,-1.1548,8.3353
0.30238,1.5277,0.074807,-0.25002,8.5765,-1.1556,8.3265
0.30476,1.5279,0.079511,-0.2781,8.5757,-1.1459,8.2984
0.30714,1.528,0.034095,-0.23696,8.5753,-1.1373,8.3387
0.30952,1.5281,0.021916,-0.17367,8.5725,-1.1259,8.4016
0.3119,1.5282,0.063176,-0.27016,8.5763,-1.1047,8.3024
0.31429,1.5284,0.070056,-0.26832,8.5765,-1.0784,8.308
0.31667,1.5285,0.066006,-0.2973,8.5767,-1.0492,8.2792
0.31905,1.5286,0.0077035,-0.19949,8.575,-1.0124,8.3772
0.32143,1.5287,0.050057,-0.21073,8.5764,-0.9741,8.3643
0.32381,1.5288,0.054372,-0.25372,8.579,-0.94499,8.3226
0.32619,1.5289,0.042256,-0.24779,8.5835,-0.9319,8.3312
0.32857,1.5289,1.7118e-05,-0.17741,8.5792,-0.92987,8.4061
0.33095,1.529,0.043989,-0.19918,8.5808,-0.92698,8.38
0.33333,1.5291,0.068445,-0.29667,8.5808,-0.92558,8.2842
0.33571,1.5293,0.067259,-0.28585,8.5792,-0.93115,8.2949
0.3381,1.5293,-0.0072912,-0.18018,8.5819,-0.94173,8.399
0.34048,1.5293,0.016213,-0.15297,8.584,-0.95383,8.4289
0.34286,1.5294,0.048297,-0.2501,8.5798,-0.96939,8.3339
0.34524,1.5296,0.067951,-0.29676,8.5796,-0.97358,8.2831
0.34762,1.5297,0.061438,-0.29798,8.5798,-0.96595,8.2816
0.35,1.5299,0.066045,-0.32315,8.5803,-0.96312,8.2566
0.35238,1.5301,0.099573,-0.38116,8.5867,-0.95952,8.1991
0.35476,1.5303,0.091321,-0.41078,8.582,-0.95109,8.1759
0.35714,1.5304,0.044534,-0.35641,8.5743,-0.95892,8.2256
0.35952,1.5305,0.043403,-0.2848,8.5757,-0.99218,8.2895
0.3619,1.5307,0.099881,-0.40958,8.5784,-1.0249,8.1661
0.36429,1.531,0.092393,-0.42552,8.5758,-1.0504,8.1529
0.36667,1.5311,0.06438,-0.36983,8.5801,-1.0677,8.206
0.36905,1.5312,0.024389,-0.30446,8.5798,-1.0794,8.2757
0.37143,1.5312,-0.014638,-0.22569,8.5744,-1.0925,8.3541
0.37381,1.5312,-0.017655,-0.19411,8.5742,-1.0964,8.3803
0.37619,1.5312,0.040236,-0.26435,8.5746,-1.0805,8.3099
0.37857,1.5313,0.037656,-0.31659,8.5746,-1.051,8.2581
