0.23571,1.5599,0.016315,0.30043,8.4829,8.3716,8.7813
0.2381,1.56,0.067368,0.17113,8.4826,8.3567,8.654
0.24048,1.5602,0.056681,0.17087,8.4822,8.3375,8.6535
0.24286,1.5602,0.017074,0.21867,8.4823,8.3151,8.7009
0.24524,1.5602,-0.0095214,0.30563,8.4823,8.2918,8.7879
0.24762,1.5602,-0.030025,0.34818,8.4828,8.2694,8.8304
0.25,1.5601,-0.010651,0.34026,8.4843,8.2487,8.8231
0.25238,1.5601,0.021297,0.27841,8.4868,8.2321,8.7627
0.25476,1.5602,0.0081645,0.26271,8.4842,8.2224,8.7495
0.25714,1.5605,0.17453,-0.022968,8.4835,8.2203,8.4612
0.25952,1.5608,0.087041,0.045188,8.4866,8.2255,8.5287
0.2619,1.5608,0.013838,0.23502,8.4859,8.2371,8.7217
0.26429,1.5609,0.0088271,0.24447,8.4843,8.2496,8.7304
0.26667,1.5609,0.002392,0.27378,8.484,8.2618,8.7581
0.26905,1.5608,-0.036599,0.3305,8.4833,8.2756,8.8145
0.27143,1.5607,-0.019222,0.32836,8.4831,8.2918,8.8116
0.27381,1.5607,-0.022299,0.34012,8.4827,8.3084,8.8232
0.27619,1.5606,-0.034969,0.32579,8.4824,8.3236,8.8085
0.27857,1.5605,-0.043649,0.37281,8.4825,8.3365,8.8552
0.28095,1.5605,-0.019827,0.33635,8.4824,8.346,8.8189
0.28333,1.5604,0.0016202,0.3071,8.4813,8.3504,8.7895
0.28571,1.5604,-0.020977,0.30861,8.4825,8.3531,8.7899
0.2881,1.5603,-0.060103,0.38384,8.4838,8.3557,8.8663
0.29048,1.5602,-0.048125,0.39899,8.4826,8.3571,8.8828
0.29286,1.5601,-0.03865,0.38947,8.4828,8.3574,8.872
0.29524,1.56,-0.0069496,0.33811,8.483,8.358,8.8209
0.29762,1.56,-0.0080125,0.32287,8.4825,8.3585,8.8059
0.3,1.56,-0.019451,0.31271,8.4821,8.3594,8.7952
0.30238,1.5599,-0.030691,0.36339,8.4822,8.3601,8.8455
0.30476,1.5598,-0.076887,0.47376,8.4828,8.3589,8.9559
0.30714,1.5597,0.0063644,0.3506,8.4819,8.355,8.8334
0.30952,1.5598,0.03719,0.2141,8.4803,8.348,8.696
0.3119,1.5599,0.022433,0.25362,8.4803,8.3405,8.7339
0.31429,1.5599,0.014149,0.26998,8.4803,8.3323,8.7502
0.31667,1.5599,0.0077436,0.2832,8.4803,8.3243,8.7635
0.31905,1.5599,-0.0065723,0.29721,8.4808,8.3179,8.7775
0.32143,1.5599,-0.019498,0.35014,8.481,8.3139,8.8309
0.32381,1.5599,0.0051752,0.30745,8.4817,8.3114,8.7884
0.32619,1.56,0.057756,0.21121,8.482,8.3101,8.6929
0.32857,1.5601,0.049654,0.17666,8.4815,8.3103,8.6586
0.33095,1.5602,0.018866,0.21847,8.4815,8.3103,8.6999
0.33333,1.5602,0.0096465,0.29223,8.4821,8.3101,8.7737
0.33571,1.5602,-0.0052391,0.29809,8.4818,8.3109,8.7802
0.3381,1.5602,0.0048839,0.29874,8.4824,8.3115,8.7806
0.34048,1.5602,0.030629,0.25443,8.4815,8.312,8.7368
0.34286,1.5603,0.0153,0.23751,8.4812,8.3118,8.719
0.34524,1.5603,0.011015,0.25948,8.4808,8.3097,8.7407
0.34762,1.5603,0.0024868,0.27835,8.4801,8.3072,8.7592
0.35,1.5603,-0.03653,0.34461,8.4811,8.3038,8.8247
0.35238,1.5602,-0.030563,0.36569,8.481,8.2999,8.8467
0.35476,1.5602,-0.0024276,0.33168,8.4807,8.2951,8.8126
0.35714,1.5602,0.017834,0.27759,8.4827,8.2889,8.7583
0.35952,1.5603,0.023066,0.2364,8.4825,8.2835,8.7191
0.3619,1.5604,0.036828,0.19213,8.4819,8.2806,8.6747
