2.5333,1.3795,-1.8738,8.8815
2.5357,1.3751,-1.8159,8.8224
2.5381,1.3709,-1.7614,8.7261
2.5405,1.3668,-1.7012,8.7664
2.5429,1.3628,-1.6538,8.5906
2.5452,1.3589,-1.6361,8.5288
2.5476,1.355,-1.6371,8.6642
2.55,1.3511,-1.6283,8.5972
2.5524,1.3473,-1.616,8.5776
2.5548,1.3434,-1.6158,8.6817
2.5571,1.3396,-1.606,8.5767
2.5595,1.3357,-1.6352,8.6191
2.5619,1.3318,-1.6208,8.6756
2.5643,1.328,-1.6032,8.5971
2.5667,1.3241,-1.6667,8.7176
2.569,1.3202,-1.6319,8.7662
2.5714,1.3164,-1.5681,8.7294
2.5738,1.3127,-1.5354,8.5891
2.5762,1.3091,-1.5027,8.5306
2.5786,1.3055,-1.5418,8.6421
2.581,1.3018,-1.5406,8.6428
2.5833,1.2981,-1.5375,8.6044
2.5857,1.2944,-1.5984,8.7395
2.5881,1.2906,-1.6063,8.8225
2.5905,1.2867,-1.6066,8.8691
2.5929,1.2829,-1.581,8.8769
2.5952,1.2793,-1.5249,8.8453
2.5976,1.2756,-1.567,8.8389
2.6,1.2718,-1.5631,8.8809
2.6024,1.2682,-1.4983,8.8653
2.6048,1.2646,-1.5229,8.7934
2.6071,1.261,-1.5307,8.8455
2.6095,1.2573,-1.554,8.9844
2.6119,1.2536,-1.5478,8.965
2.6143,1.25,-1.5039,8.8645
2.6167,1.2464,-1.5163,8.89
2.619,1.2427,-1.5476,8.9694
2.6214,1.2391,-1.549,8.9892
2.6238,1.2354,-1.4888,8.9634
2.6262,1.2319,-1.5222,9.0206
2.6286,1.2282,-1.5281,9.0374
2.631,1.2246,-1.4823,8.9612
2.6333,1.2211,-1.5041,9.0845
2.6357,1.2175,-1.4935,9.0014
2.6381,1.2141,-1.3679,8.9798
2.6405,1.2108,-1.3658,8.7871
2.6429,1.2075,-1.4319,8.9321
2.6452,1.204,-1.4573,9.0431
2.6476,1.2005,-1.4979,9.1102
2.65,1.1969,-1.5214,9.3053
2.6524,1.1933,-1.5199,9.2673
2.6548,1.1896,-1.539,9.3144
2.6571,1.1859,-1.5522,9.4575
2.6595,1.1822,-1.5678,9.4677
2.6619,1.1786,-1.5088,9.4256
2.6643,1.175,-1.5313,9.5221
2.6667,1.1713,-1.5393,9.5707
2.669,1.1676,-1.5415,9.6102
2.6714,1.1639,-1.5578,9.7276
2.6738,1.1603,-1.4893,9.6213
2.6762,1.1569,-1.437,9.5667
2.6786,1.1534,-1.4519,9.5868
2.681,1.1499,-1.4871,9.7779
2.6833,1.1464,-1.4716,9.7613
2.6857,1.143,-1.3998,9.6676
2.6881,1.1397,-1.3742,9.7058
2.6905,1.1364,-1.3877,9.6318
2.6929,1.133,-1.4158,9.8601
2.6952,1.1298,-1.2822,9.6631
2.6976,1.1268,-1.2462,9.5327
2.7,1.1239,-1.2117,9.5129
2.7024,1.1211,-1.197,9.5155
2.7048,1.1182,-1.2144,9.5996
2.7071,1.1154,-1.175,9.5896
2.7095,1.1127,-1.1117,9.4891
2.7119,1.11,-1.1205,9.5315
2.7143,1.1073,-1.1859,9.6522
2.7167,1.1044,-1.1873,9.7298
2.719,1.1016,-1.2039,9.841
2.7214,1.0987,-1.2227,9.9
2.7238,1.0958,-1.1884,9.8833
2.7262,1.093,-1.1673,9.9097
2.7286,1.0903,-1.1112,9.8567
2.731,1.0877,-1.1051,9.8579
2.7333,1.085,-1.1446,9.9575
2.7357,1.0823,-1.1025,10.011
2.7381,1.0797,-1.0984,9.992
2.7405,1.0771,-1.0942,10.051
2.7429,1.0746,-1.0452,10.041
2.7452,1.0721,-1.0291,10.017
2.7476,1.0697,-0.99234,10.004
2.75,1.0672,-1.1021,10.213
2.7524,1.0647,-1.005,10.201
2.7548,1.0625,-0.92313,10.052
2.7571,1.0604,-0.85016,9.9548
2.7595,1.0584,-0.80231,9.8789
2.7619,1.0565,-0.8152,9.9057
2.7643,1.0546,-0.80239,9.9536
2.7667,1.0527,-0.79208,9.9544
2.769,1.0509,-0.75183,9.9508
2.7714,1.0491,-0.73544,9.9522
2.7738,1.0474,-0.72098,9.9519
2.7762,1.0457,-0.70736,10.01
2.7786,1.0439,-0.81674,10.049
2.781,1.0419,-0.80086,10.29
2.7833,1.0401,-0.75011,10.219
2.7857,1.0385,-0.64899,10.109
2.7881,1.0371,-0.57052,9.9842
2.7905,1.0358,-0.51604,9.9169
2.7929,1.0347,-0.49298,9.8581
2.7952,1.0334,-0.54121,10.005
2.7976,1.0321,-0.54826,10.083
2.8,1.0308,-0.51031,10.062
2.8024,1.0296,-0.49867,10.078
2.8048,1.0285,-0.48254,10.067
2.8071,1.0274,-0.47049,10.111
2.8095,1.0263,-0.44136,10.098
2.8119,1.0252,-0.48783,10.186
2.8143,1.024,-0.47815,10.257
2.8167,1.0229,-0.4948,10.332
2.819,1.0217,-0.45413,10.36
2.8214,1.0207,-0.44222,10.321
2.8238,1.0197,-0.4123,10.345
2.8262,1.0188,-0.37655,10.34
2.8286,1.018,-0.31041,10.243
2.831,1.0172,-0.32378,10.296
2.8333,1.0165,-0.30493,10.332
2.8357,1.0158,-0.27845,10.323
2.8381,1.0151,-0.27187,10.368
2.8405,1.0145,-0.26612,10.395
2.8429,1.0139,-0.25218,10.406
2.8452,1.0133,-0.22694,10.38
2.8476,1.0128,-0.17711,10.372
2.85,1.0124,-0.18457,10.408
2.8524,1.012,-0.17229,10.433
2.8548,1.0116,-0.14448,10.438
2.8571,1.0113,-0.15021,10.466
2.8595,1.011,-0.12361,10.478
2.8619,1.0107,-0.095482,10.528
2.8643,1.0105,-0.07711,10.541
2.8667,1.0104,-0.018738,10.468
2.869,1.0104,-0.0045535,10.459
2.8714,1.0103,-0.049148,10.571
2.8738,1.0102,-0.037848,10.647
2.8762,1.0102,-0.023453,10.613
2.8786,1.0102,0.034413,10.613
2.881,1.0103,0.063952,10.608
2.8833,1.0105,0.10558,10.48
2.8857,1.0108,0.14342,10.522
2.8881,1.0112,0.16577,10.519
2.8905,1.0115,0.045034,10.568
2.8929,1.0116,0.090354,10.82
2.8952,1.012,0.15214,10.68
2.8976,1.0124,0.18362,10.688
2.9,1.0129,0.25901,10.522
2.9024,1.0135,0.26641,10.573
2.9048,1.0142,0.27295,10.597
2.9071,1.0149,0.32582,10.503
2.9095,1.0158,0.36449,10.49
2.9119,1.0166,0.35612,10.531
2.9143,1.0175,0.39088,10.467
2.9167,1.0184,0.3607,10.578
2.919,1.0192,0.33301,10.709
2.9214,1.0201,0.36708,10.715
2.9238,1.021,0.36664,10.703
2.9262,1.0219,0.38743,10.753
2.9286,1.0229,0.43122,10.725
2.931,1.024,0.46665,10.6
2.9333,1.025,0.44857,10.745
2.9357,1.0261,0.44998,10.83
2.9381,1.0273,0.50343,10.698
2.9405,1.0286,0.55648,10.689
2.9429,1.0298,0.53711,10.768
2.9452,1.0312,0.56972,10.766
2.9476,1.0326,0.57011,10.757
2.95,1.0339,0.5441,10.86
2.9524,1.0352,0.54189,10.95
2.9548,1.0365,0.56713,10.894
2.9571,1.0379,0.60003,10.907
2.9595,1.0393,0.59889,10.976
2.9619,1.0408,0.6354,10.855
2.9643,1.0423,0.65095,10.951
2.9667,1.0439,0.66102,10.927
2.969,1.0454,0.62226,10.96
2.9714,1.047,0.68575,11.002
2.9738,1.0486,0.66867,11.031
2.9762,1.0503,0.68296,11.056
2.9786,1.052,0.74993,11.027
2.981,1.0539,0.81163,10.896
2.9833,1.0558,0.8231,10.872
2.9857,1.0578,0.84497,10.802
2.9881,1.0599,0.89679,10.799
2.9905,1.062,0.86315,10.87
2.9929,1.0641,0.89255,10.773
2.9952,1.0663,0.9224,10.827
2.9976,1.0685,0.94182,10.845
3,1.0708,0.97701,10.797
3.0024,1.0732,1.0291,10.71
3.0048,1.0757,1.027,10.73
3.0071,1.0782,1.0455,10.735
3.0095,1.0807,1.0838,10.588
3.0119,1.0832,1.031,10.768
3.0143,1.0856,1.0053,10.878
3.0167,1.0881,1.0299,10.759
3.019,1.0905,1.0178,10.861
3.0214,1.0929,1.0093,10.975
3.0238,1.0954,1.0587,10.806
3.0262,1.0979,1.0303,10.908
3.0286,1.1003,1.0423,10.997
3.031,1.1029,1.1281,10.887
3.0333,1.1057,1.1915,10.758
3.0357,1.1085,1.1702,10.75
3.0381,1.1113,1.1391,10.873
3.0405,1.114,1.1585,10.79
3.0429,1.1168,1.1746,10.903
3.0452,1.1196,1.1978,10.881
3.0476,1.1225,1.2002,10.756
3.05,1.1253,1.1585,10.946
3.0524,1.128,1.152,11.068
3.0548,1.1308,1.1972,10.891
3.0571,1.1337,1.1805,10.985
3.0595,1.1364,1.1445,11.123
3.0619,1.1392,1.1686,11.131
3.0643,1.142,1.1936,11.114
3.0667,1.1449,1.267,11.032
3.069,1.148,1.2915,10.936
3.0714,1.1511,1.3136,10.843
3.0738,1.1543,1.3292,10.887
3.0762,1.1574,1.3464,10.92
3.0786,1.1608,1.4271,10.688
3.081,1.1642,1.4319,10.733
3.0833,1.1676,1.4324,10.755
3.0857,1.1711,1.4708,10.704
3.0881,1.1746,1.4858,10.67
3.0905,1.1781,1.4652,10.741
3.0929,1.1817,1.4941,10.638
3.0952,1.1851,1.4143,10.686
3.0976,1.1884,1.3798,10.963
3.1,1.1917,1.3763,10.989
3.1024,1.195,1.3633,10.929
3.1048,1.1982,1.3547,11.102
3.1071,1.2014,1.3221,11.165
3.1095,1.2045,1.2962,11.154
3.1119,1.2076,1.3177,11.308
3.1143,1.2107,1.3046,11.375
3.1167,1.2139,1.366,11.286
3.119,1.2171,1.3226,11.359
3.1214,1.2202,1.3118,11.458
3.1238,1.2234,1.3703,11.403
3.1262,1.2267,1.3758,11.266
3.1286,1.23,1.4009,11.379
3.131,1.2334,1.4458,11.332
3.1333,1.237,1.5126,11.105
3.1357,1.2407,1.5649,11.133
3.1381,1.2444,1.5508,11.164
3.1405,1.2481,1.5811,11.14
3.1429,1.2518,1.5655,11.164
3.1452,1.2556,1.5701,11.184
3.1476,1.2593,1.5537,11.23
3.15,1.263,1.5108,11.201
3.1524,1.2665,1.5025,11.424
3.1548,1.2701,1.5179,11.46
3.1571,1.2738,1.579,11.247
3.1595,1.2777,1.6217,11.295
3.1619,1.2815,1.633,11.3
3.1643,1.2855,1.6756,11.097
3.1667,1.2896,1.7268,11.103
3.169,1.2935,1.634,11.258
3.1714,1.2975,1.6637,11.247
3.1738,1.3013,1.5936,11.342
3.1762,1.3051,1.6045,11.415
3.1786,1.309,1.6387,11.375
3.181,1.313,1.6686,11.147
3.1833,1.317,1.7239,11.22
3.1857,1.3212,1.7659,11.11
3.1881,1.3254,1.7641,10.962
3.1905,1.3297,1.7873,11.025
3.1929,1.3339,1.7616,11.109
3.1952,1.3381,1.7702,11.081
3.1976,1.3422,1.7107,11.24
3.2,1.3463,1.7623,11.208
3.2024,1.3506,1.8066,11.085
3.2048,1.3549,1.8185,10.934
3.2071,1.3593,1.8342,11.034
3.2095,1.3637,1.8752,10.957
3.2119,1.3682,1.9233,10.731
3.2143,1.3728,1.9293,10.803
3.2167,1.3775,1.9594,10.767
3.219,1.3822,1.9821,10.556
3.2214,1.3869,1.9973,10.616
3.2238,1.3917,1.9849,10.61
3.2262,1.3964,1.9889,10.596
3.2286,1.4012,2.0118,10.523
3.231,1.406,2.0178,10.475
3.2333,1.4107,1.9585,10.544
3.2357,1.4153,1.9444,10.459
3.2381,1.42,1.9467,10.506
3.2405,1.4245,1.9237,10.563
3.2429,1.4292,1.9422,10.397
3.2452,1.4338,1.9514,10.459
3.2476,1.4384,1.9184,10.493
3.25,1.443,1.9491,10.438
3.2524,1.4477,1.9532,10.381
3.2548,1.4523,1.9646,10.375
3.2571,1.457,1.991,10.284
3.2595,1.4618,2.0071,10.111
3.2619,1.4667,2.0479,10.112
3.2643,1.4715,2.0384,10.093
3.2667,1.4765,2.0756,9.8684
3.269,1.4813,2.0311,9.9731
3.2714,1.4861,1.9644,10.1
3.2738,1.4907,1.9648,9.9682
3.2762,1.4954,1.9513,10.057
3.2786,1.5,1.9248,10.113
3.281,1.5046,1.9424,10.072
3.2833,1.5093,1.9546,10.025
3.2857,1.5139,1.9236,10.028
3.2881,1.5184,1.8974,10.08
3.2905,1.5229,1.8836,9.9667
3.2929,1.5274,1.9296,10.088
3.2952,1.5323,2.028,9.6798
3.2976,1.537,2.0036,9.6673
3.3,1.5418,2.0143,9.7076
3.3024,1.5465,1.8921,9.8182
3.3048,1.5511,1.9556,9.7391
3.3071,1.5558,2.0163,9.6482
3.3095,1.5606,2.0191,9.5658
3.3119,1.5654,2.0082,9.4755
3.3143,1.5702,1.9949,9.4732
3.3167,1.5749,1.9407,9.4801
3.319,1.5794,1.8814,9.5735
3.3214,1.5839,1.8661,9.4633
3.3238,1.5882,1.8303,9.6375
3.3262,1.5926,1.8306,9.6546
3.3286,1.597,1.8585,9.4582
3.331,1.6014,1.8436,9.5592
3.3333,1.6057,1.8083,9.6074
3.3357,1.61,1.7854,9.6161
3.3381,1.6142,1.7852,9.6094
3.3405,1.6185,1.8156,9.5465
3.3429,1.6229,1.8113,9.4954
3.3452,1.6272,1.8289,9.3509
3.3476,1.6316,1.8352,9.3564
3.35,1.6358,1.771,9.4385
3.3524,1.6401,1.7764,9.3205
3.3548,1.6443,1.7812,9.3716
3.3571,1.6485,1.7976,9.3437
3.3595,1.6529,1.835,9.0878
3.3619,1.6572,1.8144,9.1541
3.3643,1.6615,1.7467,9.2348
3.3667,1.6657,1.7658,9.2095
3.369,1.6698,1.7243,9.2249
3.3714,1.6738,1.6981,9.2586
3.3738,1.6779,1.6803,9.222
3.3762,1.6818,1.6604,9.1589
3.3786,1.6858,1.69,9.1794
3.381,1.6898,1.6564,9.2024
3.3833,1.6938,1.6764,9.0619
3.3857,1.6978,1.6789,9.1029
3.3881,1.7018,1.7028,9.0098
3.3905,1.7059,1.7121,8.9198
3.3929,1.71,1.7235,8.888
3.3952,1.7141,1.7099,8.8592
3.3976,1.7182,1.7359,8.8041
3.4,1.7224,1.7694,8.5526
3.4024,1.7266,1.7615,8.6472
3.4048,1.7308,1.7827,8.5045
3.4071,1.7351,1.7844,8.3644
3.4095,1.7393,1.7798,8.3854
3.4119,1.7435,1.7219,8.4132
3.4143,1.7475,1.6896,8.3658
3.4167,1.7514,1.6409,8.4723
3.419,1.7553,1.6035,8.5331
3.4214,1.7591,1.6305,8.4324
3.4238,1.763,1.6165,8.3635
3.4262,1.7668,1.594,8.3618
3.4286,1.7706,1.6253,8.2966
3.431,1.7746,1.6584,8.0823
3.4333,1.7785,1.6516,8.0973
3.4357,1.7824,1.6252,8.1035
3.4381,1.7863,1.6603,7.9082
3.4405,1.7901,1.5462,8.0973
3.4429,1.7939,1.6042,8.034
3.4452,1.7978,1.6409,7.8423
3.4476,1.8017,1.6368,7.8091
3.45,1.8055,1.6197,7.7569
3.4524,1.8093,1.5722,7.7917
3.4548,1.813,1.5671,7.7136
3.4571,1.8168,1.5768,7.6397
3.4595,1.8205,1.5215,7.7026
3.4619,1.824,1.4913,7.6513
3.4643,1.8276,1.5036,7.6177
3.4667,1.8312,1.5166,7.5578
3.469,1.8348,1.5267,7.3803
3.4714,1.8384,1.5025,7.3966
3.4738,1.842,1.4743,7.3763
3.4762,1.8454,1.4452,7.331
3.4786,1.8487,1.3647,7.4218
3.481,1.8519,1.3358,7.4527
3.4833,1.855,1.2875,7.4921
3.4857,1.858,1.2161,7.4179
3.4881,1.8606,1.1103,7.8592
3.4905,1.8635,1.2348,7.5702
3.4929,1.8666,1.3236,7.2092
3.4952,1.8698,1.3614,7.1345
3.4976,1.873,1.3649,7.0394
3.5,1.8763,1.3456,6.9801
3.5024,1.8795,1.3597,6.9157
3.5048,1.8827,1.3564,6.8182
3.5071,1.886,1.3598,6.7547
3.5095,1.8892,1.3892,6.5783
3.5119,1.8926,1.403,6.5033
3.5143,1.8959,1.4201,6.3823
3.5167,1.8993,1.4216,6.243
3.519,1.9027,1.3868,6.2391
3.5214,1.9059,1.3228,6.2688
3.5238,1.9089,1.2618,6.2943
3.5262,1.9118,1.2146,6.3277
3.5286,1.9147,1.1738,6.3607
3.531,1.9174,1.167,6.3214
3.5333,1.9202,1.1311,6.2725
3.5357,1.9228,1.0699,6.3289
3.5381,1.9253,1.0505,6.3414
3.5405,1.9278,1.0675,6.236
3.5429,1.9304,1.095,6.1277
3.5452,1.933,1.0819,6.0158
3.5476,1.9355,1.0307,6.0258
3.55,1.9378,0.96946,6.0682
3.5524,1.9401,0.91798,6.1291
3.5548,1.9422,0.92311,6.0716
3.5571,1.9445,0.93697,5.9696
3.5595,1.9467,0.9498,5.8687
3.5619,1.949,0.94319,5.8002
3.5643,1.9512,0.90954,5.7657
3.5667,1.9533,0.90543,5.7157
3.569,1.9554,0.88929,5.6588
3.5714,1.9575,0.87418,5.6052
3.5738,1.9596,0.86767,5.543
3.5762,1.9616,0.83473,5.5279
3.5786,1.9636,0.80381,5.5133
3.581,1.9655,0.792,5.438
3.5833,1.9674,0.79475,5.3852
3.5857,1.9692,0.78089,5.3037
3.5881,1.971,0.73005,5.2975
3.5905,1.9727,0.68285,5.3188
3.5929,1.9742,0.65432,5.2998
3.5952,1.9758,0.655,5.2553
3.5976,1.9773,0.61905,5.2119
3.6,1.9788,0.61138,5.146
3.6024,1.9802,0.6031,5.1163
3.6048,1.9816,0.56349,5.0546
3.6071,1.9829,0.52084,5.0406
3.6095,1.9841,0.49066,5.0427
3.6119,1.9851,0.43738,5.0414
3.6143,1.9861,0.42006,5.0262
3.6167,1.9871,0.3833,5.0251
3.619,1.9879,0.36783,4.98
3.6214,1.9888,0.34655,4.9134
3.6238,1.9896,0.31582,4.8823
3.6262,1.9903,0.29278,4.9128
3.6286,1.9909,0.25225,4.8331
3.631,1.9915,0.24219,4.8156
3.6333,1.992,0.20381,4.8526
3.6357,1.9925,0.19422,4.7405
3.6381,1.9929,0.20344,4.6404
3.6405,1.9934,0.18183,4.5874
3.6429,1.9938,0.15805,4.523
3.6452,1.9941,0.10727,4.531
3.6476,1.9944,0.11243,4.4777
3.65,1.9945,0.055848,4.5989
3.6524,1.9946,0.046661,4.4605
3.6548,1.9947,0.043075,4.3339
3.6571,1.9948,0.018712,4.3891
3.6595,1.9948,-0.023384,4.2784
3.6619,1.9947,-0.035603,4.2015
3.6643,1.9946,-0.067608,4.271
3.6667,1.9944,-0.089345,4.1275
3.669,1.9941,-0.1072,4.0461
3.6714,1.9938,-0.16842,4.0721
3.6738,1.9933,-0.20541,4.039
3.6762,1.9927,-0.26497,4.081
3.6786,1.992,-0.3012,4.0461
3.681,1.9913,-0.31227,4.1051
3.6833,1.9904,-0.41714,3.9706
3.6857,1.9891,-0.55133,4.3584
3.6881,1.9879,-0.45818,4.2413
3.6905,1.9869,-0.4206,3.8608
3.6929,1.9859,-0.40589,3.7643
3.6952,1.9849,-0.42545,3.6413
3.6976,1.9839,-0.45601,3.5784
3.7,1.9827,-0.50849,3.5768
3.7024,1.9815,-0.53478,3.5299
3.7048,1.9801,-0.57787,3.6634
3.7071,1.9786,-0.61977,3.506
3.7095,1.9771,-0.67687,3.4417
3.7119,1.9753,-0.76702,3.7689
3.7143,1.9735,-0.77531,3.5132
3.7167,1.9716,-0.79042,3.4167
3.719,1.9698,-0.69478,3.4872
3.7214,1.9681,-0.7371,3.0789
3.7238,1.9662,-0.84086,3.147
3.7262,1.964,-0.91326,3.2057
3.7286,1.9618,-0.96099,3.2057
3.731,1.9594,-1.0141,3.206
3.7333,1.9569,-1.082,3.2521
3.7357,1.9543,-1.0913,3.3905
3.7381,1.9516,-1.121,3.1894
3.7405,1.949,-1.1215,3.0753
3.7429,1.9463,-1.1573,3.232
3.7452,1.9433,-1.2962,3.0606
3.7476,1.9398,-1.4677,3.5356
3.75,1.9364,-1.3962,3.338
3.7524,1.9332,-1.3426,3.0862
3.7548,1.9301,-1.3093,2.9469
3.7571,1.927,-1.2913,2.7866
3.7595,1.9239,-1.3062,2.9084
3.7619,1.9207,-1.3311,2.6593
3.7643,1.9176,-1.3446,2.5519
3.7667,1.9142,-1.4149,2.783
3.769,1.9107,-1.5031,2.6619
3.7714,1.9071,-1.5611,2.6848
3.7738,1.9032,-1.6324,2.9618
3.7762,1.8993,-1.6651,2.7429
3.7786,1.8952,-1.7852,2.6965
3.781,1.8905,-1.9904,3.2958
3.7833,1.8858,-1.9256,3.0749
3.7857,1.8813,-1.8601,2.882
3.7881,1.877,-1.832,2.7237
3.7905,1.8726,-1.8339,2.8527
3.7929,1.8682,-1.8427,2.5935
3.7952,1.8639,-1.8221,2.4808
3.7976,1.8595,-1.8567,2.6546
3.8,1.8549,-1.9463,2.5224
3.8024,1.8502,-1.9965,2.5482
3.8048,1.8454,-2.0609,2.8522
3.8071,1.8403,-2.1429,2.7164
3.8095,1.8351,-2.1749,2.7842
3.8119,1.8299,-2.2332,2.8241
3.8143,1.8244,-2.3061,2.9158
3.8167,1.8189,-2.3518,2.9642
3.819,1.8133,-2.3714,2.9409
3.8214,1.8074,-2.4806,3.3154
3.8238,1.8015,-2.5106,3.15
3.8262,1.7954,-2.5791,3.214
3.8286,1.7891,-2.6529,3.5673
3.831,1.7827,-2.6929,3.4421
3.8333,1.7764,-2.6611,3.345
3.8357,1.7701,-2.6339,3.2794
3.8381,1.7638,-2.6341,3.2334
3.8405,1.7575,-2.6762,3.2449
3.8429,1.751,-2.7181,3.3324
3.8452,1.7445,-2.7476,3.5588
3.8476,1.7379,-2.7824,3.4246
3.85,1.7313,-2.7966,3.4105
3.8524,1.7246,-2.8055,3.6536
3.8548,1.7177,-2.9573,3.5532
3.8571,1.7106,-2.9693,3.7207
3.8595,1.7036,-2.9598,3.9363
3.8619,1.6965,-3.0366,3.737
3.8643,1.6889,-3.1496,4.1904
3.8667,1.6816,-3.0479,3.9993
3.869,1.6744,-3.0101,3.8532
3.8714,1.6672,-3.0169,3.8998
3.8738,1.6601,-2.9625,3.8608
3.8762,1.6532,-2.9059,3.9122
3.8786,1.6461,-2.9728,3.7981
3.881,1.639,-3.0158,3.9017
3.8833,1.6317,-3.0953,4.303
3.8857,1.6243,-3.1405,4.2395
3.8881,1.6168,-3.1419,4.2988
3.8905,1.6092,-3.2079,4.462
3.8929,1.6015,-3.2568,4.6081
3.8952,1.5936,-3.3562,4.8075
3.8976,1.5854,-3.4441,5.0433
3.9,1.577,-3.5562,5.5314
3.9024,1.5685,-3.5953,5.5291
3.9048,1.5599,-3.6071,5.628
3.9071,1.5513,-3.601,5.9073
3.9095,1.5428,-3.6115,5.8257
3.9119,1.534,-3.7508,6.0512
3.9143,1.5248,-3.848,6.6523
3.9167,1.5156,-3.8912,6.6518
3.919,1.5063,-3.9189,6.7964
3.9214,1.497,-3.929,7.0011
3.9238,1.4876,-3.9077,7.0836
3.9262,1.4783,-3.9034,7.1757
3.9286,1.4691,-3.8908,7.3017
3.931,1.4598,-3.8725,7.5383
3.9333,1.4507,-3.8388,7.4424
3.9357,1.4416,-3.7993,7.4848
3.9381,1.4326,-3.7823,7.7217
3.9405,1.4236,-3.7529,7.6358
3.9429,1.4147,-3.7226,7.6527
3.9452,1.4058,-3.7588,7.8076
3.9476,1.3968,-3.7734,8.0258
3.95,1.3879,-3.7285,8.0606
3.9524,1.3791,-3.685,8.1204
3.9548,1.3704,-3.6423,8.2921
3.9571,1.3618,-3.601,8.2275
3.9595,1.3532,-3.6009,8.3151
3.9619,1.3447,-3.5899,8.5739
3.9643,1.3361,-3.5635,8.5899
3.9667,1.3278,-3.4506,8.5416
3.969,1.3197,-3.4113,8.6329
3.9714,1.3116,-3.3851,8.6426
3.9738,1.3036,-3.3493,8.6828
3.9762,1.2957,-3.3159,8.8023
3.9786,1.2879,-3.2809,8.8666
3.981,1.2801,-3.2561,8.9465
3.9833,1.2722,-3.3616,9.2952
3.9857,1.264,-3.4458,9.7696
3.9881,1.2558,-3.4366,9.901
3.9905,1.2477,-3.3956,10.047
3.9929,1.2397,-3.3113,10.138
3.9952,1.232,-3.203,10.039
3.9976,1.2245,-3.1203,10.046
4,1.2172,-3.0144,10.075
4.0024,1.2101,-2.9766,10.105
4.0048,1.203,-3.0117,10.298
4.0071,1.1958,-3.0276,10.519
4.0095,1.1886,-3.0497,10.781
4.0119,1.1813,-3.0772,10.949
4.0143,1.1739,-3.0735,11.218
4.0167,1.1667,-3.0373,11.318
4.019,1.1595,-3.0144,11.464
4.0214,1.1524,-2.9568,11.583
4.0238,1.1455,-2.8671,11.572
4.0262,1.1388,-2.7835,11.647
4.0286,1.1322,-2.7422,11.701
4.031,1.1257,-2.7495,11.928
4.0333,1.1192,-2.7412,12.143
4.0357,1.1127,-2.6864,12.29
4.0381,1.1064,-2.6276,12.358
4.0405,1.1002,-2.6189,12.479
4.0429,1.0939,-2.6067,12.71
4.0452,1.0878,-2.571,12.871
4.0476,1.0817,-2.5365,12.968
4.05,1.0758,-2.4745,13.156
4.0524,1.0699,-2.4718,13.269
4.0548,1.0641,-2.4255,13.401
4.0571,1.0584,-2.3521,13.592
