-0.014633,-0.026904,-0.039165,-0.046668,-0.057235,-0.055057,-0.049906,-0.044671,-0.037167,-0.028357,-0.015323,-0.0042904,0.0075122,0.011577,-0.0056097,-0.043102,-0.08504,-0.11036,-0.080258,-0.029759,0.0078087,0.041963,0.065475,0.04097,0.013097,0.013924,0.022627,0.023697,0.027664,0.03652,0.045687,0.054642,0.064388,0.068229,0.068702,0.070602,0.072265,0.073927,0.060139,0.046352
-0.017485,-0.032116,-0.048647,-0.058002,-0.075151,-0.073399,-0.069455,-0.0623,-0.052945,-0.042602,-0.026331,-0.010571,0.0051741,0.014371,-0.005667,-0.050763,-0.10698,-0.14229,-0.10475,-0.039265,0.0062236,0.055098,0.089144,0.056403,0.019818,0.023185,0.031692,0.03499,0.041391,0.053613,0.065003,0.077148,0.087131,0.09204,0.093345,0.096076,0.09857,0.10106,0.081849,0.062633
-0.019403,-0.035048,-0.055579,-0.066785,-0.090525,-0.090134,-0.088743,-0.079925,-0.06872,-0.056835,-0.037327,-0.016839,0.002836,0.017165,0.0036024,-0.049099,-0.119,-0.16431,-0.11931,-0.04834,0.0039464,0.066946,0.11153,0.069177,0.024043,0.029849,0.03816,0.043686,0.053893,0.069482,0.084319,0.099654,0.10987,0.11585,0.11799,0.12155,0.12487,0.12851,0.10387,0.079226
-0.017311,-0.029699,-0.05051,-0.058485,-0.086826,-0.090454,-0.093468,-0.085328,-0.077353,-0.067333,-0.049341,-0.02915,-0.0085175,0.017076,0.019468,-0.025979,-0.09517,-0.14515,-0.11046,-0.05875,-0.0166,0.050488,0.10296,0.061635,0.023836,0.034824,0.042532,0.047972,0.063069,0.078446,0.094038,0.10745,0.11538,0.11882,0.12155,0.12602,0.12965,0.13822,0.11275,0.087273
-0.013265,-0.022666,-0.042501,-0.050827,-0.080697,-0.087475,-0.094691,-0.088254,-0.079928,-0.071294,-0.055959,-0.036195,-0.016349,0.0053153,0.014762,-0.017336,-0.071816,-0.11204,-0.08369,-0.047605,-0.012253,0.047404,0.09058,0.059413,0.031644,0.039079,0.0439,0.053344,0.068709,0.084799,0.10105,0.11254,0.11866,0.123,0.12664,0.13521,0.14294,0.15788,0.13126,0.10465
-0.0081846,-0.012691,-0.030616,-0.039265,-0.07102,-0.081283,-0.094765,-0.091386,-0.082738,-0.072485,-0.054156,-0.035915,-0.017927,-0.00033844,0.011409,-0.010902,-0.049934,-0.078468,-0.056869,-0.033178,-0.0071009,0.040786,0.073463,0.054062,0.034031,0.041027,0.046954,0.06145,0.07569,0.09421,0.10903,0.11978,0.1238,0.13333,0.14159,0.15394,0.16547,0.18678,0.1544,0.12202
0.00060469,-0.00064742,-0.016663,-0.023979,-0.060305,-0.069283,-0.083475,-0.081455,-0.074139,-0.06304,-0.04808,-0.031449,-0.015916,0.0011858,0.021606,0.010155,-0.013186,-0.03051,-0.017784,-0.011959,0.0044626,0.035386,0.060308,0.046574,0.034378,0.037597,0.046071,0.058485,0.075315,0.098343,0.11921,0.13351,0.14382,0.15881,0.16855,0.18284,0.19063,0.21302,0.17571,0.1384
0.011915,0.01425,-0.0050722,-0.01674,-0.058225,-0.072872,-0.089011,-0.077142,-0.065474,-0.050565,-0.033757,-0.0205,-0.013625,-0.0011691,0.012262,0.0101,0.0030784,-0.00053512,0.007477,0.0073345,0.017597,0.035183,0.05023,0.0445,0.044748,0.046714,0.053762,0.06877,0.090439,0.1174,0.14104,0.16128,0.17202,0.18558,0.19125,0.20729,0.21683,0.24121,0.1995,0.16017
0.053416,0.058479,0.035114,0.0056302,-0.053922,-0.063026,-0.074139,-0.045155,-0.01567,-0.0029043,0.010654,0.024061,0.017729,0.017346,0.023714,0.027205,0.028517,0.036773,0.03925,0.041617,0.049514,0.049909,0.05472,0.058594,0.060847,0.059866,0.074334,0.090103,0.10802,0.13247,0.15549,0.17367,0.18417,0.1992,0.20786,0.22636,0.2387,0.26318,0.21874,0.17669
0.09237,0.098498,0.082157,0.05516,-0.034894,-0.041463,-0.040391,-0.013839,0.013158,0.023598,0.037739,0.039674,0.029851,0.02837,0.030476,0.034329,0.035899,0.048833,0.052421,0.058166,0.066327,0.063547,0.06535,0.067275,0.067674,0.066291,0.081454,0.09508,0.11182,0.1383,0.15989,0.18054,0.19339,0.21528,0.22821,0.24756,0.26046,0.2815,0.22989,0.18064
