-0.48658,-0.65019,-0.81259,-0.8163,-0.81201,-0.80794,-0.80367,-0.79993,-0.79622,-0.81518,-0.85849,-0.92893,-1.0067,-1.0976,-1.1683,-1.218,-1.2461,-1.2783,-1.3187,-1.3645,-1.4045,-1.4309,-1.4522,-1.453,-1.4483,-1.4515,-1.4647,-1.472,-1.4783,-1.5426,-1.6021,-1.6894,-1.7778,-1.8668,-1.898,-1.9291,-1.9306,-1.8907,-1.5045,-1.1182
-0.64898,-0.86735,-1.0843,-1.0896,-1.0851,-1.0796,-1.0739,-1.0688,-1.0634,-1.0807,-1.1236,-1.2139,-1.3151,-1.4364,-1.5374,-1.6173,-1.6574,-1.7002,-1.7541,-1.8152,-1.8695,-1.9055,-1.9366,-1.9376,-1.9338,-1.9389,-1.9564,-1.9658,-2.0037,-2.0966,-2.1847,-2.3017,-2.4198,-2.5092,-2.541,-2.5729,-2.5743,-2.5142,-1.9992,-1.4842
-0.81139,-1.0845,-1.356,-1.363,-1.3583,-1.3513,-1.3442,-1.3376,-1.3306,-1.3463,-1.3888,-1.4988,-1.6235,-1.7685,-1.8998,-2.01,-2.0621,-2.1156,-2.1895,-2.2659,-2.3344,-2.3815,-2.4222,-2.4235,-2.4205,-2.4272,-2.4477,-2.4593,-2.5287,-2.6503,-2.7674,-2.9141,-3.0618,-3.1515,-3.1841,-3.2166,-3.2181,-3.1377,-2.4939,-1.8502
-0.81158,-1.0849,-1.3578,-1.3661,-1.3626,-1.3571,-1.3501,-1.3426,-1.3343,-1.3286,-1.3457,-1.4518,-1.5694,-1.7078,-1.8594,-1.9924,-2.0471,-2.1048,-2.1854,-2.2618,-2.3313,-2.3804,-2.4243,-2.4256,-2.4251,-2.4339,-2.4529,-2.4635,-2.5619,-2.71,-2.8547,-3.0024,-3.1509,-3.2116,-3.2152,-3.2056,-3.2064,-3.105,-2.4612,-1.8174
-0.81204,-1.0856,-1.3587,-1.367,-1.3647,-1.3601,-1.3532,-1.3459,-1.3376,-1.3306,-1.3264,-1.4088,-1.5225,-1.6541,-1.8057,-1.9579,-2.0351,-2.0941,-2.1813,-2.2577,-2.3281,-2.3793,-2.4255,-2.4268,-2.4287,-2.4373,-2.455,-2.495,-2.6224,-2.7681,-2.9138,-3.0623,-3.1813,-3.213,-3.2166,-3.1861,-3.1736,-3.0722,-2.4285,-1.7847
-0.81251,-1.0863,-1.3597,-1.3679,-1.3668,-1.3632,-1.3573,-1.3502,-1.3419,-1.3337,-1.328,-1.3855,-1.4953,-1.62,-1.7716,-1.9231,-2.0232,-2.0834,-2.1772,-2.2536,-2.3222,-2.3756,-2.4241,-2.4278,-2.4322,-2.4431,-2.4596,-2.529,-2.6829,-2.8269,-2.9736,-3.1221,-3.2117,-3.2145,-3.2174,-3.1658,-3.1331,-3.0317,-2.3879,-1.7442
-0.81295,-1.0867,-1.3603,-1.3683,-1.3674,-1.3651,-1.3604,-1.3532,-1.3452,-1.3368,-1.3298,-1.366,-1.472,-1.5897,-1.7347,-1.8862,-2.0055,-2.0692,-2.1696,-2.2527,-2.3187,-2.3742,-2.4227,-2.4289,-2.4329,-2.4461,-2.4614,-2.5598,-2.7108,-2.8558,-3.0036,-3.1521,-3.2127,-3.2035,-3.1932,-3.1206,-3.0676,-2.9662,-2.3349,-1.7036
-0.81339,-1.0872,-1.361,-1.3688,-1.3681,-1.3672,-1.3637,-1.3577,-1.3499,-1.3415,-1.3331,-1.3478,-1.429,-1.5427,-1.6809,-1.8325,-1.971,-2.0582,-2.1621,-2.2517,-2.3151,-2.3725,-2.421,-2.4296,-2.4333,-2.4492,-2.4929,-2.6203,-2.7691,-2.9152,-3.0637,-3.1828,-3.2145,-3.1925,-3.1612,-3.0676,-2.9943,-2.8929,-2.2741,-1.6631
-0.81384,-1.0876,-1.3614,-1.369,-1.3685,-1.3679,-1.3656,-1.3608,-1.3533,-1.345,-1.3363,-1.3297,-1.3862,-1.496,-1.6271,-1.7787,-1.9366,-2.0471,-2.1545,-2.2508,-2.3115,-2.3707,-2.4192,-2.4302,-2.4337,-2.4522,-2.5244,-2.6808,-2.8279,-2.9751,-3.1235,-3.2132,-3.2035,-3.1605,-3.1082,-3.0068,-2.9132,-2.8243,-2.2257,-1.635
-0.81404,-1.0878,-1.3616,-1.369,-1.3688,-1.3683,-1.3674,-1.3639,-1.3565,-1.3485,-1.3398,-1.3315,-1.3666,-1.4727,-1.5967,-1.7482,-1.9053,-2.0361,-2.147,-2.2499,-2.3078,-2.3689,-2.4199,-2.433,-2.4361,-2.4868,-2.5871,-2.7405,-2.8863,-3.0344,-3.1535,-3.2017,-3.18,-3.116,-3.0427,-2.9413,-2.8524,-2.7759,-2.1976,-1.6271
