-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795,-5.9795
-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534,-4.7534
-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978,-3.978
-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863,-3.1863
-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971,-2.3971
-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177,-1.6177
-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105,-0.82105
-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307,-0.042307
0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084,0.75084
1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335,1.5335
2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225,2.3225
3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084,3.1084
