-19.502,-20.775,-20.837,-21.428,-20.535,-18.712,-17.429,-16.387,-14.468,-10.511,-7.936,-4.4266,-2.8817,-1.9741,-1.4541,-1.675,-3.5818,-6.0899,-5.8035,-5.3634,-3.9335,-3.6334,-2.248,-0.64762,0.3311,-0.11346,-0.86807,-1.0152,-1.8932,-0.74743,1.8655,4.5659,7.5056,10.908,12.861,12.816,12.546,13.23,13.685,14.296
-20.197,-20.893,-21.299,-22.822,-22.94,-21.643,-20.702,-19.872,-17.252,-13.857,-9.9565,-6.1161,-4.1264,-2.4095,-1.0336,-1.3578,-3.8282,-6.3713,-6.7335,-7.8764,-6.0631,-5.6975,-4.1537,-1.9134,-0.32909,-0.039183,-0.66161,-1.6256,-2.3578,-0.98354,0.9577,2.782,6.3474,9.9824,11.407,11.478,11.877,12.546,12.803,13.445
-19.744,-21.184,-22.481,-23.835,-24.759,-24.214,-22.762,-21.061,-18.15,-16.181,-12.117,-7.8326,-5.5662,-3.2707,-1.0523,0.054917,-1.5729,-4.8009,-5.6421,-7.8206,-6.8277,-8.0011,-7.5087,-5.7812,-3.8907,-2.7702,-2.6562,-2.9814,-2.9868,-2.4216,-0.83511,0.46219,3.8486,7.3015,9.2962,10.06,10.617,11.303,11.731,12.503
-21.233,-21.795,-23.46,-24.845,-25.27,-24.72,-23.578,-21.434,-17.644,-15.309,-11.855,-7.0002,-5.9332,-3.9886,-1.4419,0.361,-0.76423,-3.8186,-3.7946,-6.1174,-5.8529,-7.7345,-7.8523,-7.0389,-5.4481,-4.61,-4.4708,-3.7858,-3.2566,-2.177,-1.1655,0.5174,3.2363,5.9467,7.6811,8.5614,9.3545,10.232,10.707,11.481
-23.822,-24.298,-25.391,-25.999,-26.157,-25.329,-24.22,-22.913,-19.479,-17.734,-13.984,-9.4206,-6.9622,-5.0161,-2.2328,0.09827,-0.61885,-3.1122,-2.9361,-4.8074,-4.8879,-7.161,-7.6068,-7.3472,-6.336,-5.6991,-5.5792,-4.9895,-4.2409,-3.1007,-2.0125,-0.56848,2.0801,4.4511,6.1252,7.1969,8.1096,9.0434,9.6032,10.398
-25.216,-26.454,-26.905,-26.744,-25.9,-24.542,-23.19,-21.724,-19.75,-19.366,-17.236,-13.776,-11.851,-9.8192,-6.3233,-3.3714,-3.2181,-4.3068,-3.6309,-4.8059,-4.9546,-6.6093,-6.6369,-6.1892,-5.8868,-5.442,-4.8533,-4.316,-3.5135,-2.7045,-1.3613,-0.69044,1.3748,3.0787,4.4609,5.6595,6.7241,7.6851,8.3531,9.2324
-26.054,-27.937,-28.533,-28.519,-27.608,-26.087,-24.35,-22.503,-20.979,-20.058,-19.674,-16.769,-15.572,-14.282,-11.489,-8.198,-7.0286,-7.6335,-6.2381,-5.929,-6.4063,-8.1496,-8.3438,-8.2307,-8.2949,-7.9726,-6.8192,-5.2454,-4.0029,-2.9648,-1.5924,-0.72664,0.67666,1.9539,3.2169,4.4379,5.5605,6.5719,7.3514,8.2945
-26.807,-28.671,-29.702,-29.971,-29.142,-27.646,-25.926,-24.041,-22.264,-20.71,-20.737,-18.815,-18.077,-17.154,-15.088,-12.538,-11.235,-10.94,-9.1336,-8.0869,-8.5767,-9.3474,-9.0686,-9.1938,-9.4989,-9.2633,-8.1029,-6.5152,-5.4356,-3.9685,-2.5436,-1.3309,-0.14058,0.98774,2.1539,3.2825,4.3971,5.4798,6.3087,7.2932
-27.41,-29.031,-30.276,-30.389,-29.405,-27.957,-26.416,-24.685,-22.873,-21.63,-21.473,-20.82,-20.332,-19.632,-18.201,-16.669,-15.619,-14.548,-12.854,-11.547,-11.462,-11.001,-9.8619,-9.6256,-9.7628,-9.3474,-8.2818,-7.1886,-6.3602,-4.7627,-3.2483,-2.019,-0.82132,0.25591,1.2692,2.2188,3.2733,4.4062,5.235,6.3297
-27.798,-29.405,-30.447,-30.112,-28.815,-27.197,-25.558,-23.948,-22.572,-21.945,-22.065,-22.247,-21.922,-21.546,-20.906,-20.022,-19.114,-18.12,-16.769,-15.235,-14.425,-13.618,-12.262,-11.555,-11.229,-10.455,-9.1626,-7.8911,-6.7033,-5.2091,-3.7018,-2.5364,-1.3943,-0.40295,0.48619,1.3034,2.2631,3.3416,4.143,5.3588
-28.085,-29.77,-30.456,-29.695,-27.995,-26.015,-24.149,-22.62,-21.681,-21.427,-21.897,-22.289,-22.081,-21.697,-21.467,-21.101,-20.527,-19.86,-18.771,-17.455,-16.278,-15.42,-14.323,-13.474,-12.811,-11.799,-10.326,-8.7207,-7.1138,-5.6901,-4.2665,-3.0745,-1.9743,-1.0547,-0.19536,0.5984,1.4607,2.3944,3.137,4.3719
-28.253,-29.815,-30.463,-29.345,-27.497,-25.599,-23.84,-22.399,-21.489,-21.506,-21.579,-21.59,-21.28,-20.887,-20.676,-20.525,-20.313,-19.923,-19.083,-18.127,-16.992,-16.068,-14.935,-13.929,-12.866,-11.681,-10.367,-8.9071,-7.4642,-6.1081,-4.7656,-3.5454,-2.4511,-1.4475,-0.52916,0.21615,0.97373,1.8235,2.5161,3.7472
-28.145,-29.373,-29.508,-27.988,-26.026,-24.422,-23.135,-22.027,-21.385,-21.564,-21.537,-21.348,-20.941,-20.396,-20.001,-19.808,-19.558,-19.039,-18.354,-17.653,-16.826,-15.705,-14.646,-13.735,-12.766,-11.677,-10.543,-9.4272,-8.3093,-7.0198,-5.7162,-4.547,-3.4933,-2.498,-1.5566,-0.8043,-0.11759,0.64177,1.3615,2.5556
